,x,y,z,pred_x,pred_y,pred_z
2309,-114.269,39.7858,-110.945,-301.53735,103.15142,-106.545815
2310,-114.243,40.0588,-110.945,-304.31265,105.6391,-106.21038
2311,-114.189,40.6336,-110.944,-298.90683,100.818794,-106.3575
2312,-114.132,41.2372,-110.944,-296.09076,112.6342,-105.592636
2313,-114.111,41.4527,-110.944,-301.75787,112.82487,-105.01489
2314,-114.036,42.2284,-110.944,-298.6377,110.952446,-104.28478
2315,-113.998,42.6307,-110.943,-290.2135,101.051636,-103.873344
2316,-113.967,42.9467,-110.943,-291.25812,109.16497,-102.9563
2317,-113.908,43.5501,-110.943,-287.61932,105.81492,-103.45364
2318,-113.84,44.2539,-110.936,-285.75854,105.90427,-103.81214
2319,-113.789,44.7855,-110.934,-277.5413,107.27741,-102.521774
2320,-113.727,45.432,-110.933,-269.22678,106.23344,-103.05492
2321,-113.658,46.1503,-110.932,-264.4088,102.27492,-102.23688
2322,-113.593,46.84,-110.931,-269.0418,108.98455,-101.13675
2323,-113.518,47.6304,-110.93,-269.65244,107.698906,-100.09459
2324,-113.448,48.3921,-110.93,-275.2495,111.89494,-100.56679
2325,-113.391,49.0102,-110.929,-271.01343,112.24425,-100.02066
2326,-113.331,49.657,-110.929,-269.912,112.092636,-99.14669
2327,-113.264,50.4045,-110.928,-273.307,111.752144,-98.876434
2328,-113.204,51.0658,-110.928,-269.19656,110.46832,-98.45764
2329,-113.151,51.6553,-110.928,-269.9097,110.15764,-97.99104
2330,-113.084,52.4173,-110.927,-267.96902,111.17642,-98.774994
2331,-113.016,53.1793,-110.927,-256.47723,110.67242,-98.1828
2332,-112.972,53.6825,-110.927,-249.03209,114.61274,-96.53756
2333,-112.905,54.4446,-110.926,-254.83609,111.144485,-95.5962
2334,-112.841,55.1634,-110.926,-248.39891,113.0727,-94.44289
2335,-112.787,55.7817,-110.925,-253.22314,111.59406,-94.19345
2336,-112.708,56.6731,-110.925,-249.86594,114.08942,-94.04881
2337,-112.631,57.55,-110.918,-233.3602,115.17538,-92.71425
2338,-112.566,58.2833,-110.916,-228.37056,115.34733,-92.97911
2339,-112.5,59.0309,-110.915,-220.74252,119.23722,-91.64441
2340,-112.435,59.7498,-110.914,-221.48941,119.7396,-91.21048
2341,-112.37,60.4831,-110.913,-223.18542,119.0163,-89.69878
2342,-112.298,61.2882,-110.912,-220.86389,123.91509,-90.74798
2343,-112.233,62.0071,-110.911,-214.24057,124.25355,-90.99426
2344,-112.176,62.6397,-110.911,-214.45102,128.80502,-90.766396
2345,-112.099,63.488,-110.911,-206.7684,129.15015,-89.426285
2346,-112.038,64.1637,-110.91,-204.17618,131.0725,-88.40706
2347,-111.991,64.6811,-110.91,-207.2903,137.15857,-86.40857
2348,-111.919,65.4717,-110.909,-206.04068,141.06314,-86.74965
2349,-111.872,65.9891,-110.909,-205.67062,142.8133,-86.14673
2350,-111.798,66.8084,-110.909,-199.69089,144.68983,-86.35065
2351,-111.72,67.6709,-110.908,-192.20511,151.67693,-85.35799
2352,-111.66,68.3321,-110.908,-187.14542,151.9422,-85.24295
2353,-111.574,69.2807,-110.907,-179.98795,154.11911,-84.598526
2354,-111.504,70.0425,-110.907,-186.99048,157.04044,-83.9563
2355,-111.429,70.8762,-110.9,-188.08781,162.24872,-84.45351
2356,-111.345,71.8105,-110.898,-194.07896,163.9453,-85.33371
2357,-111.284,72.4861,-110.897,-183.5965,165.55473,-85.67909
2358,-111.197,73.4491,-110.895,-183.35464,168.06427,-86.74185
2359,-111.117,74.3403,-110.895,-197.79453,166.41788,-85.71643
2360,-111.034,75.2602,-110.894,-198.34612,167.20108,-85.685486
2361,-110.945,76.2376,-110.893,-186.03876,165.95692,-85.18364
2362,-110.879,76.9707,-110.893,-185.01859,167.46707,-86.066635
2363,-110.791,77.9481,-110.892,-188.44551,174.40027,-85.32085
2364,-110.71,78.8537,-110.892,-188.8068,179.99107,-85.43487
2365,-110.621,79.8455,-110.891,-182.05008,178.62976,-84.590675
2366,-110.528,80.8804,-110.89,-176.67834,173.1112,-86.538925
2367,-110.439,81.8722,-110.89,-175.79434,171.98271,-86.01928
2368,-110.339,82.979,-110.889,-177.14795,178.75623,-84.824585
2369,-110.253,83.9275,-110.876,-182.20355,188.23334,-84.079636
2370,-110.155,85.0199,-110.87,-177.8414,191.2195,-84.813065
2371,-110.058,86.0979,-110.867,-178.22241,186.3951,-84.22622
2372,-109.951,87.2772,-110.865,-177.22356,195.81497,-84.598404
2373,-109.866,88.2263,-110.864,-174.51364,195.168,-84.12221
2374,-109.758,89.42,-110.862,-165.8866,196.90366,-83.79696
2375,-109.665,90.4555,-110.861,-158.27664,203.77585,-86.03828
2376,-109.553,91.6923,-110.86,-167.10501,201.43121,-86.322876
2377,-109.449,92.8428,-110.86,-187.34442,208.758,-86.571754
2378,-109.338,94.0796,-110.859,-186.89893,206.89777,-85.63776
2379,-109.228,95.302,-110.858,-196.76053,210.03424,-86.12505
2380,-109.121,96.4813,-110.858,-196.02985,211.25839,-86.03233
2381,-108.995,97.8763,-110.857,-207.92545,219.67819,-86.13881
2382,-108.875,99.2137,-110.856,-200.857,215.49579,-84.9084
2383,-108.771,100.364,-110.856,-198.5189,224.52905,-86.7036
2384,-108.646,101.745,-110.855,-195.97923,222.83368,-85.911545
2385,-108.573,102.565,-110.855,-189.36917,223.90242,-86.97006
2386,-108.48,103.586,-110.855,-196.45319,217.50687,-86.08128
2387,-108.373,104.779,-110.855,-200.81348,217.03448,-86.74955
2388,-108.288,105.714,-110.855,-192.93452,216.89624,-87.58916
2389,-108.163,107.109,-110.855,-189.622,215.87659,-87.50922
2390,-108.028,108.604,-110.855,-193.43379,211.53769,-86.32904
2391,-107.899,110.041,-110.837,-196.13225,216.01532,-85.39749
2392,-107.753,111.666,-110.833,-192.06061,218.55946,-84.48283
2393,-107.606,113.291,-110.83,-187.80621,219.22913,-84.76289
2394,-107.47,114.801,-110.828,-187.051,217.77766,-84.83202
2395,-107.327,116.383,-110.827,-182.9978,217.73993,-85.45859
2396,-107.169,118.137,-110.826,-192.0015,214.13072,-85.21615
2397,-107.008,119.921,-110.825,-188.34518,211.9683,-84.14198
2398,-106.815,122.063,-110.824,-177.10562,207.51852,-83.95337
2399,-106.655,123.832,-110.823,-173.15268,210.89433,-83.79335
2400,-106.513,125.414,-110.822,-177.09886,212.79947,-83.50336
2401,-106.356,127.155,-110.821,-171.59851,214.39926,-84.388016
2402,-106.191,128.98,-110.821,-164.66336,216.39168,-83.76701
2403,-106.04,130.662,-110.821,-171.96152,208.75768,-85.06503
2404,-105.898,132.243,-110.821,-161.68509,202.84448,-84.62157
2405,-105.823,133.077,-110.821,-160.69266,207.24866,-84.32519
2406,-105.711,134.313,-110.806,-164.5601,201.60522,-84.063515
2407,-105.601,135.535,-110.801,-175.50198,187.53781,-83.36467
2408,-105.534,136.282,-110.8,-168.31204,191.2463,-84.26161
2409,-105.442,137.303,-110.798,-167.06595,191.54242,-82.33255
2410,-105.347,138.352,-110.796,-168.66675,194.65178,-81.953354
2411,-105.246,139.473,-110.795,-168.38275,191.16165,-81.574905
2412,-105.133,140.724,-110.794,-163.28186,191.16806,-81.87694
2413,-105.004,142.148,-110.793,-166.87926,191.6514,-82.19478
2414,-104.91,143.198,-110.792,-177.18823,185.60344,-81.944824
2415,-104.802,144.393,-110.791,-169.90001,189.84064,-82.53301
2416,-104.685,145.688,-110.791,-161.955,195.8081,-84.35246
2417,-104.551,147.183,-110.79,-165.0463,191.47781,-83.07341
2418,-104.375,149.123,-110.789,-173.44456,193.34143,-82.34311
2419,-104.228,150.762,-110.788,-173.77745,200.60818,-82.64983
2420,-104.075,152.458,-110.788,-163.49635,211.62386,-82.96738
2421,-103.936,153.996,-110.788,-168.37857,211.93,-83.69117
2422,-103.777,155.764,-110.788,-153.24849,227.36868,-84.617355
2423,-103.616,157.561,-110.788,-160.01752,221.9726,-82.97802
2424,-103.456,159.329,-110.772,-142.08337,226.81137,-84.084305
2425,-103.286,161.212,-110.766,-143.91165,224.68178,-84.14865
2426,-103.113,163.138,-110.763,-127.32913,230.2736,-84.54753
2427,-102.934,165.121,-110.761,-125.78627,228.8324,-82.83544
2428,-102.764,167.005,-110.759,-126.99055,238.85307,-85.042595
2429,-102.594,168.89,-110.758,-132.80334,224.99106,-85.014496
2430,-102.367,171.408,-110.757,-122.312996,235.35593,-86.66017
2431,-102.175,173.535,-110.756,-134.56032,226.98076,-84.53538
2432,-101.989,175.591,-110.754,-126.38767,231.41031,-85.65492
2433,-101.805,177.632,-110.754,-129.9466,225.80917,-84.94562
2434,-101.637,179.5,-110.754,-130.3784,233.54745,-87.32425
2435,-101.451,181.57,-110.754,-140.71306,233.268,-87.21222
2436,-101.257,183.726,-110.747,-124.7792,238.10538,-86.307594
2437,-101.059,185.925,-110.733,-133.04974,226.47716,-85.270294
2438,-100.86,188.124,-110.729,-144.10909,226.35226,-84.66757
2439,-100.663,190.309,-110.727,-150.942,221.76468,-85.215866
2440,-100.455,192.61,-110.725,-150.93709,216.25203,-85.173836
2441,-100.248,194.913,-110.724,-150.95319,216.43033,-84.202194
2442,-100.039,197.228,-110.723,-141.50528,218.46527,-85.24846
2443,-99.8251,199.6,-110.721,-149.23254,216.89252,-83.732216
2444,-99.6488,201.554,-110.72,-163.71165,211.91751,-84.75534
2445,-99.4386,203.883,-110.72,-144.66794,224.46436,-84.11059
2446,-99.2398,206.097,-110.72,-168.4404,219.45546,-84.73131
2447,-99.0291,208.439,-110.72,-162.67465,222.84306,-84.93472
2448,-98.8204,210.754,-110.709,-155.91533,225.53256,-84.42692
2449,-98.6115,213.068,-110.706,-153.72433,228.86981,-81.953
2450,-98.4053,215.353,-110.704,-142.17342,228.99734,-83.003494
2451,-98.2004,217.624,-110.703,-143.25082,229.7832,-82.19256
2452,-97.9968,219.881,-110.702,-148.45816,225.40497,-82.46952
2453,-97.7918,222.152,-110.701,-137.03534,227.85355,-83.069954
2454,-97.5994,224.294,-110.692,-146.3204,226.71552,-81.90398
2455,-97.4119,226.378,-110.689,-141.8401,218.21124,-81.046646
2456,-97.2575,228.088,-110.687,-133.16055,220.34708,-80.36654
2457,-97.1084,229.741,-110.686,-137.11162,223.85742,-80.987946
2458,-96.9735,231.236,-110.685,-129.21088,221.25072,-81.57329
2459,-96.8568,232.53,-110.684,-129.84036,221.57088,-81.78666
2460,-96.6687,234.614,-110.683,-121.11535,226.45001,-82.8012
2461,-96.4756,236.756,-110.678,-127.930405,221.70572,-82.41077
2462,-96.2914,238.797,-110.672,-144.16878,232.33405,-82.23987
2463,-96.1094,240.824,-110.67,-130.27548,230.57571,-82.22386
2464,-95.9371,242.735,-110.668,-132.06793,233.31956,-81.721115
2465,-95.7568,244.733,-110.667,-140.13847,237.90166,-80.705505
2466,-95.5688,246.817,-110.666,-135.33228,239.43591,-81.26219
2467,-95.382,248.887,-110.665,-131.23584,230.9524,-80.68775
2468,-95.2006,250.9,-110.656,-142.27303,233.51295,-79.654816
2469,-95.0294,252.797,-110.653,-143.86661,229.18811,-80.13509
2470,-94.8614,254.666,-110.651,-155.29237,235.69063,-79.867096
2471,-94.6959,256.505,-110.65,-168.61626,224.2889,-79.173294
2472,-94.526,258.388,-110.649,-174.1559,221.05075,-79.07851
2473,-94.3509,260.329,-110.648,-179.46185,228.9993,-79.52927
2474,-94.1732,262.298,-110.647,-188.42805,226.82053,-80.10987
2475,-93.9916,264.31,-110.638,-201.1394,235.40999,-82.026215
2476,-93.8295,266.107,-110.635,-216.35999,230.23163,-81.21953
2477,-93.665,267.933,-110.633,-211.14148,224.22327,-83.38069
2478,-93.5219,269.528,-110.632,-208.43896,227.65233,-81.74448
2479,-93.351,271.425,-110.631,-221.67809,219.03046,-82.79224
2480,-93.1811,273.308,-110.63,-227.2199,223.14603,-81.80773
2481,-93.006,275.249,-110.629,-227.12833,225.001,-83.87707
2482,-92.8348,277.146,-110.621,-227.71323,231.3374,-83.853836
2483,-92.67,278.972,-110.618,-229.4537,233.10248,-82.48512
2484,-92.5053,280.797,-110.616,-235.46167,234.04553,-84.76835
2485,-92.3497,282.522,-110.615,-248.43793,226.52103,-84.681244
2486,-92.1829,284.376,-110.614,-259.15582,225.74455,-85.08816
2487,-92.0191,286.202,-110.613,-257.42896,228.75932,-85.62904
2488,-91.8622,287.941,-110.612,-262.19742,228.22324,-85.67126
2489,-91.7104,289.651,-110.607,-275.79413,233.93825,-87.83226
2490,-91.5029,291.922,-110.6,-281.1891,225.99529,-87.512955
2491,-91.3991,293.072,-110.599,-283.62125,228.61932,-89.190674
2492,-91.2785,294.409,-110.598,-282.81024,236.02322,-90.1155
2493,-91.1307,296.048,-110.597,-290.05646,232.87057,-90.66687
2494,-90.9971,297.528,-110.596,-292.32666,244.59216,-92.20227
2495,-90.8985,298.621,-110.595,-297.0982,247.10193,-92.99269
2496,-90.7521,300.245,-110.594,-298.3733,254.2276,-94.95787
2497,-90.5948,301.998,-110.593,-302.12244,252.07755,-94.8866
2498,-90.436,303.766,-110.576,-303.88684,254.82153,-96.48483
2499,-90.2907,305.376,-110.571,-295.27295,266.70685,-97.33848
2500,-90.1467,306.972,-110.568,-302.09155,265.34076,-97.786514
2501,-89.9924,308.682,-110.566,-307.48126,262.57556,-98.26244
2502,-89.8419,310.35,-110.565,-303.0397,270.6116,-98.664116
2503,-89.7058,311.859,-110.564,-311.09564,266.60336,-99.01103
2504,-89.5553,313.526,-110.563,-318.71317,279.04764,-102.17171
2505,-89.3634,315.653,-110.562,-311.25458,284.4326,-103.0439
2506,-89.2129,317.321,-110.561,-318.3141,286.45206,-104.38615
2507,-89.0767,318.83,-110.56,-324.6322,282.87024,-105.0409
2508,-88.9418,320.325,-110.559,-321.29233,285.96735,-104.40986
2509,-88.7915,321.992,-110.559,-329.13177,291.04382,-106.51916
2510,-88.6213,323.89,-110.559,-340.43048,280.50494,-106.61847
2511,-88.4895,325.356,-110.559,-347.20377,281.11682,-107.61516
2512,-88.3598,326.793,-110.559,-351.31622,280.2426,-107.31968
2513,-88.2276,328.259,-110.55,-352.66522,281.17422,-107.77187
2514,-88.1134,329.524,-110.54,-360.0528,282.63004,-109.67967
2515,-87.9837,330.962,-110.537,-361.54773,284.14468,-109.9082
2516,-87.8696,332.226,-110.535,-358.68796,285.4828,-110.57388
2517,-87.7503,333.549,-110.533,-360.3927,287.13663,-110.50493
2518,-87.6258,334.929,-110.531,-363.11694,288.41037,-110.81012
2519,-87.522,336.079,-110.53,-371.84314,288.76086,-111.007866
2520,-87.4053,337.372,-110.53,-366.13712,296.21384,-112.35504
2521,-87.3625,337.847,-110.53,-366.81323,293.2075,-112.465324
2522,-87.2587,338.996,-110.529,-366.93945,295.4187,-113.182556
2523,-87.1679,340.003,-110.528,-377.94296,288.36032,-113.79653
2524,-87.0577,341.224,-110.528,-385.4752,289.88312,-114.28544
2525,-86.9105,342.863,-110.527,-373.6117,295.0879,-115.55887
2526,-86.8151,343.927,-110.526,-387.79742,291.63382,-116.82221
2527,-86.7038,345.163,-110.526,-372.6585,299.62546,-117.84738
2528,-86.6143,346.155,-110.525,-376.52313,299.62494,-117.59439
2529,-86.5054,347.362,-110.525,-360.20587,304.5667,-118.31145
2530,-86.4172,348.339,-110.525,-366.0636,302.55948,-118.94523
2531,-86.3121,349.504,-110.525,-363.98267,306.12683,-119.12948
2532,-86.2175,350.553,-110.525,-378.331,306.36118,-119.59348
2533,-86.1137,351.703,-110.525,-375.63953,312.04385,-120.07294
2534,-86.0216,352.723,-110.525,-369.74622,311.82074,-119.77042
2535,-85.9167,353.888,-110.508,-369.61267,315.0305,-120.61377
2536,-85.835,354.793,-110.505,-375.15436,316.62115,-121.93046
2537,-85.7312,355.943,-110.503,-373.10428,320.49365,-122.20175
2538,-85.6469,356.877,-110.501,-373.7994,322.0859,-122.17306
2539,-85.5432,358.027,-110.5,-365.09265,325.8289,-123.11107
2540,-85.4848,358.674,-110.499,-358.81796,330.21542,-123.28915
2541,-85.3901,359.723,-110.498,-367.9926,329.36697,-123.55562
2542,-85.3473,360.198,-110.497,-360.1831,337.92905,-123.981735
2543,-85.2542,361.233,-110.497,-361.0442,339.58255,-123.18912
2544,-85.2194,361.621,-110.496,-364.33746,339.28897,-123.76197
2545,-85.1291,362.627,-110.496,-365.27753,336.94327,-124.187416
2546,-85.0788,363.188,-110.496,-364.52316,349.3009,-124.6773
2547,-85.0076,363.978,-110.495,-361.9841,345.14914,-124.475395
2548,-84.922,364.927,-110.495,-377.13922,339.33893,-125.699646
2549,-84.8286,365.962,-110.494,-376.5512,339.4632,-125.27881
2550,-84.7482,366.853,-110.494,-377.6026,347.52237,-125.04825
2551,-84.6626,367.802,-110.493,-375.59995,345.24557,-125.42929
2552,-84.5731,368.793,-110.493,-377.54816,345.47952,-126.58716
2553,-84.4927,369.685,-110.492,-370.38614,355.34943,-126.7871
2554,-84.4045,370.662,-110.492,-373.95157,354.34378,-127.35248
2555,-84.3331,371.452,-110.492,-372.86115,353.58975,-127.4614
2556,-84.2397,372.487,-110.492,-381.8462,355.89926,-128.4518
2557,-84.1671,373.292,-110.491,-385.4453,355.74738,-128.68518
2558,-84.075,374.309,-110.491,-380.85745,373.24728,-128.93906
2559,-83.9949,375.181,-110.506,-395.01398,362.7044,-129.95282
2560,-83.9405,375.697,-110.568,-419.52838,368.2255,-141.29594
2561,-83.8831,375.999,-110.643,-406.0609,386.61066,-148.04546
2562,-83.8283,376.177,-110.707,-420.19397,403.20255,-150.8544
2563,-83.758,376.335,-110.781,-425.97736,400.67603,-150.92859
2564,-83.6768,376.465,-110.861,-428.8928,399.51285,-151.25826
2565,-83.5626,376.595,-110.966,-428.88464,399.51614,-150.98433
2566,-83.4569,376.682,-111.059,-427.97357,398.03256,-150.57823
2567,-83.3241,376.761,-111.171,-424.20093,399.7195,-150.89026
2568,-83.1888,376.823,-111.277,-418.48248,400.48087,-150.93468
2569,-83.0304,376.883,-111.384,-422.06226,399.48618,-150.73128
2570,-82.8574,376.938,-111.48,-419.4842,396.3479,-150.58629
2571,-82.6787,376.985,-111.558,-417.73276,388.548,-149.1249
2572,-82.5412,377.015,-111.606,-401.5782,385.93478,-147.9745
2573,-82.4572,377.031,-111.63,-403.94196,382.17676,-147.06047
2574,-82.2571,377.061,-111.675,-396.4323,383.97104,-146.35434
2575,-82.1108,377.078,-111.698,-404.37305,381.5482,-146.14032
2576,-81.8606,377.095,-111.72,-410.46622,378.17722,-145.58098
2577,-81.6862,377.099,-111.725,-415.21613,373.1893,-144.73122
2578,-81.4451,377.096,-111.721,-410.77274,372.93353,-143.48262
2579,-81.22,377.084,-111.708,-411.21863,377.15875,-142.83336
2580,-80.8798,377.051,-111.676,-422.91626,371.94577,-142.39845
2581,-80.4168,376.983,-111.615,-420.97638,370.65717,-141.78395
2582,-79.8822,376.874,-111.531,-423.6732,363.48938,-139.40973
2583,-79.4182,376.76,-111.451,-393.25848,376.21732,-137.59456
2584,-78.7006,376.555,-111.324,-393.78204,377.13394,-135.2249
2585,-78.0047,376.333,-111.204,-394.209,371.3448,-134.08311
2586,-77.8916,376.296,-111.185,-393.31653,369.11932,-132.57777
2587,-77.0662,376.014,-111.054,-399.35834,365.40784,-132.44243
2588,-76.343,375.761,-110.95,-400.3136,368.53244,-130.86806
2589,-75.488,375.466,-110.898,-402.37695,354.73584,-130.47156
2590,-74.806,375.239,-110.909,-392.49808,357.3346,-130.01701
2591,-73.9127,374.96,-110.927,-399.3908,347.72696,-129.13268
2592,-72.6363,374.607,-110.916,-410.0896,330.1033,-127.084885
2593,-72.0394,374.465,-110.903,-420.18454,329.8599,-125.88975
2594,-71.6904,374.391,-110.899,-422.6548,323.64432,-125.99364
2595,-71.0162,374.266,-110.91,-414.90012,321.8764,-126.07498
2596,-70.198,374.139,-110.876,-418.13174,323.39944,-126.47041
2597,-69.1602,374.028,-110.885,-415.41534,321.99222,-126.49642
2598,-68.2604,373.967,-110.887,-414.53265,323.23856,-127.109055
2599,-67.2433,373.93,-110.871,-403.34546,328.4794,-128.17404
2600,-66.3671,373.922,-110.87,-414.84268,334.52234,-128.80049
2601,-65.3742,373.93,-110.868,-403.27698,343.6528,-129.35286
2602,-64.3221,373.951,-110.865,-387.29242,346.67905,-129.9025
2603,-64.1347,373.955,-110.863,-393.39514,352.42126,-130.27298
2604,-63.601,373.969,-110.849,-403.72076,349.32687,-129.72081
2605,-63.2979,373.977,-110.846,-408.13214,349.46866,-130.78627
2606,-62.3013,374.0,-110.841,-405.53348,345.98813,-130.83083
2607,-61.3908,374.015,-110.839,-398.68536,354.00134,-131.08134
2608,-60.3643,374.023,-110.837,-395.06573,354.70755,-131.19397
2609,-59.3956,374.019,-110.836,-403.20892,359.4835,-131.61943
2610,-58.4272,374.003,-110.82,-393.6457,363.12033,-131.92258
2611,-57.3579,373.97,-110.817,-395.37766,360.2421,-132.20064
2612,-57.0112,373.956,-110.816,-385.0354,368.03293,-132.90706
2613,-56.5345,373.935,-110.815,-383.22867,363.64597,-132.86238
2614,-55.7549,373.895,-110.814,-390.62158,357.49258,-132.34222
2615,-54.7159,373.834,-110.796,-368.51648,362.46304,-132.55055
2616,-53.6771,373.766,-110.791,-365.51495,357.538,-132.77715
2617,-52.6962,373.697,-110.788,-374.5398,355.86334,-132.68564
2618,-51.6433,373.621,-110.785,-365.7217,356.99237,-131.7059
2619,-50.7347,373.555,-110.782,-364.61636,359.02472,-131.44359
2620,-49.7538,373.486,-110.768,-367.68768,356.0535,-131.51387
2621,-49.5807,373.474,-110.766,-385.9132,352.06473,-132.51889
2622,-49.3211,373.457,-110.763,-365.63815,360.83664,-132.10483
2623,-48.513,373.403,-110.76,-365.5371,358.4991,-132.08353
2624,-48.0511,373.373,-110.758,-354.10956,361.21005,-131.86153
2625,-47.1561,373.318,-110.755,-364.02698,353.14072,-131.61534
2626,-46.824,373.299,-110.754,-353.9645,356.36792,-131.25645
2627,-45.8565,373.245,-110.752,-351.76477,358.91983,-131.07417
2628,-45.5387,373.228,-110.751,-361.78998,354.04572,-131.59428
2629,-45.221,373.211,-110.751,-354.15436,357.54337,-131.76408
2630,-44.8456,373.192,-110.741,-353.0282,365.0032,-132.41333
2631,-44.4412,373.172,-110.734,-357.17157,360.44308,-132.14873
2632,-43.4443,373.124,-110.729,-355.82208,360.71127,-132.71631
2633,-42.6206,373.087,-110.726,-364.01367,357.82132,-133.1678
2634,-41.6523,373.044,-110.723,-349.1216,360.45786,-132.64119
2635,-40.7273,373.005,-110.721,-344.5625,359.90085,-132.7394
2636,-39.6867,372.961,-110.71,-331.11884,365.99796,-132.40419
2637,-38.6895,372.919,-110.7,-335.19116,366.3359,-133.3035
2638,-38.4294,372.908,-110.699,-343.29697,362.5428,-133.45718
2639,-37.8223,372.881,-110.696,-344.2697,364.93716,-133.39201
2640,-37.0707,372.848,-110.694,-361.23746,359.91864,-133.52841
2641,-35.8566,372.793,-110.691,-361.58218,359.59396,-133.52339
2642,-35.0041,372.754,-110.689,-357.0237,357.51306,-132.99455
2643,-34.0795,372.71,-110.672,-364.45493,357.08255,-133.63823
2644,-33.2703,372.671,-110.668,-368.52582,355.88522,-133.60187
2645,-32.49,372.632,-110.665,-353.00464,360.6446,-133.30388
2646,-31.5219,372.583,-110.662,-358.7566,361.2125,-133.63582
2647,-30.9873,372.556,-110.661,-352.77628,361.97812,-133.64375
2648,-30.7417,372.543,-110.66,-353.10535,362.69797,-133.5168
2649,-30.4238,372.527,-110.66,-369.184,356.648,-134.25671
2650,-29.9615,372.504,-110.659,-353.82162,360.59372,-133.9269
2651,-29.1527,372.463,-110.643,-368.53912,356.25198,-134.51201
2652,-28.2426,372.416,-110.637,-350.9322,357.5986,-134.23994
2653,-27.4914,372.376,-110.635,-340.34225,362.27304,-133.99815
2654,-26.5669,372.329,-110.632,-333.29697,365.03207,-134.25954
2655,-25.8734,372.294,-110.63,-347.46002,359.17706,-134.15083
2656,-24.9344,372.247,-110.628,-330.1535,365.5385,-133.93535
2657,-24.01,372.2,-110.612,-343.1076,360.86572,-134.56331
2658,-23.7211,372.185,-110.61,-350.1699,359.74643,-134.36885
2659,-23.3021,372.164,-110.607,-349.37695,360.3936,-134.69548
2660,-22.6231,372.129,-110.605,-326.71317,369.3823,-134.42867
2661,-21.9295,372.094,-110.602,-358.7511,359.18307,-135.0386
2662,-21.0627,372.05,-110.6,-365.22824,359.5863,-135.39163
2663,-20.268,372.011,-110.598,-358.50018,361.40192,-134.88063
2664,-19.5312,371.975,-110.597,-379.29727,356.10196,-135.42876
2665,-18.7078,371.935,-110.58,-375.04114,358.14743,-135.6472
2666,-17.9998,371.901,-110.576,-376.299,357.9119,-135.90779
2667,-17.1474,371.859,-110.573,-374.66772,357.68307,-136.22276
2668,-16.3093,371.819,-110.57,-372.831,357.69522,-136.49315
2669,-15.9625,371.802,-110.569,-363.44122,362.29245,-136.59015
2670,-15.6157,371.785,-110.568,-372.4015,359.91318,-136.97285
2671,-15.1678,371.763,-110.567,-367.00784,362.3163,-136.78075
2672,-14.7054,371.741,-110.567,-362.6899,362.80573,-137.04204
2673,-14.012,371.707,-110.557,-367.79453,361.52136,-137.2726
2674,-13.2174,371.668,-110.547,-353.49756,365.58414,-137.41695
2675,-12.625,371.64,-110.544,-363.1784,361.2061,-137.73723
2676,-11.8448,371.602,-110.541,-364.81177,360.82706,-138.39415
2677,-11.0356,371.562,-110.539,-350.9358,365.06238,-138.33241
2678,-10.4432,371.533,-110.538,-354.06323,366.1243,-138.87636
2679,-9.66299,371.493,-110.536,-364.63727,362.9741,-139.5288
2680,-8.86851,371.453,-110.524,-346.9202,371.08954,-139.32367
2681,-8.6085,371.44,-110.519,-372.09772,363.39862,-140.22624
2682,-6.48463,371.332,-110.51,-356.9156,369.44623,-140.17523
2683,-5.66106,371.29,-110.508,-386.24377,363.98605,-141.58969
2684,-4.90973,371.253,-110.506,-400.40628,360.1063,-142.35757
2685,-4.54852,371.235,-110.505,-396.90268,362.27505,-142.76213
2686,-3.85508,371.202,-110.497,-405.18674,360.05222,-143.09761
2687,-3.13279,371.167,-110.486,-402.68683,361.07718,-143.28899
2688,-2.64156,371.143,-110.483,-392.57758,365.8448,-143.22635
2689,-1.91938,371.108,-110.481,-402.639,364.16632,-143.83553
2690,-1.22702,371.074,-110.478,-403.4793,363.47342,-144.79076
2691,-0.781096,371.052,-110.477,-395.56,364.63168,-145.61525
2692,-0.63764,371.045,-110.476,-402.33008,363.36176,-146.8698
2693,1.22042,370.868,-110.7,-426.899,366.13788,-153.34444
2694,1.47771,370.727,-110.87,-557.7739,319.11508,-162.14597
2695,1.59161,370.574,-111.043,-560.0412,317.81595,-162.36237
2696,1.60912,370.522,-111.101,-554.9402,320.92746,-161.86865
2697,1.60831,370.302,-111.343,-553.63824,321.59308,-161.7399
2698,1.55568,370.101,-111.53,-550.94464,322.74182,-161.49564
2699,1.51771,369.991,-111.609,-546.20654,324.6971,-161.35115
2700,1.48985,369.919,-111.653,-542.2227,327.06845,-161.13062
2701,1.35923,369.639,-111.769,-537.5481,330.98093,-160.56087
2702,1.2246,369.405,-111.811,-531.5807,334.3022,-160.03175
2703,1.19363,369.356,-111.815,-522.345,341.04636,-160.01178
2704,1.074,369.179,-111.817,-521.34717,344.6815,-159.60492
2705,1.02753,369.115,-111.813,-520.2072,345.60574,-159.24202
2706,0.793714,368.815,-111.776,-508.87836,347.60147,-158.98357
2707,0.712311,368.718,-111.758,-489.66803,353.7161,-158.59915
2708,0.369329,368.337,-111.67,-478.3904,357.999,-157.90364
2709,0.21994,368.181,-111.628,-469.73987,360.36032,-156.77905
2710,-0.230185,367.735,-111.501,-453.43964,362.84122,-155.64595
2711,-0.674278,367.316,-111.379,-450.68088,361.4343,-154.14406
